"Group.1","Group.2","tBodyAcc-mean()-X","tBodyAcc-mean()-Y","tBodyAcc-mean()-Z","tBodyAcc-std()-X","tBodyAcc-std()-Y","tBodyAcc-std()-Z","tGravityAcc-mean()-X","tGravityAcc-mean()-Y","tGravityAcc-mean()-Z","tGravityAcc-std()-X","tGravityAcc-std()-Y","tGravityAcc-std()-Z","tBodyAccJerk-mean()-X","tBodyAccJerk-mean()-Y","tBodyAccJerk-mean()-Z","tBodyAccJerk-std()-X","tBodyAccJerk-std()-Y","tBodyAccJerk-std()-Z","tBodyGyro-mean()-X","tBodyGyro-mean()-Y","tBodyGyro-mean()-Z","tBodyGyro-std()-X","tBodyGyro-std()-Y","tBodyGyro-std()-Z","tBodyGyroJerk-mean()-X","tBodyGyroJerk-mean()-Y","tBodyGyroJerk-mean()-Z","tBodyGyroJerk-std()-X","tBodyGyroJerk-std()-Y","tBodyGyroJerk-std()-Z","tBodyAccMag-mean()","tBodyAccMag-std()","tGravityAccMag-mean()","tGravityAccMag-std()","tBodyAccJerkMag-mean()","tBodyAccJerkMag-std()","tBodyGyroMag-mean()","tBodyGyroMag-std()","tBodyGyroJerkMag-mean()","tBodyGyroJerkMag-std()","fBodyAcc-mean()-X","fBodyAcc-mean()-Y","fBodyAcc-mean()-Z","fBodyAcc-std()-X","fBodyAcc-std()-Y","fBodyAcc-std()-Z","fBodyAccJerk-mean()-X","fBodyAccJerk-std()-Z","fBodyAccJerk-meanFreq()-X","fBodyAccJerk-meanFreq()-Y","fBodyAccJerk-meanFreq()-Z","fBodyGyro-mean()-X","fBodyGyro-mean()-Y","fBodyGyro-mean()-Z","fBodyGyro-std()-X","fBodyGyro-std()-Y","fBodyGyro-std()-Z","fBodyGyro-meanFreq()-X","fBodyGyro-meanFreq()-Y","fBodyGyro-meanFreq()-Z","fBodyAccMag-mean()","fBodyAccMag-std()","fBodyAccMag-meanFreq()","fBodyBodyAccJerkMag-mean()","fBodyBodyAccJerkMag-std()","fBodyBodyGyroMag-mean()","fBodyBodyGyroMag-std()","fBodyBodyGyroMag-meanFreq()","fBodyBodyGyroJerkMag-mean()","fBodyBodyGyroJerkMag-std()","angle(tBodyAccMean,gravity)","angle(tBodyAccJerkMean),gravityMean)","angle(tBodyGyroMean,gravityMean)","angle(tBodyGyroJerkMean,gravityMean)","angle(X,gravityMean)","angle(Y,gravityMean)","angle(Z,gravityMean)","subject","activity","activityDescr"
6,23,0.274038007986111,-0.0216553835833333,-0.104256776291667,-0.956756363194444,-0.976309827361111,-0.973223495416667,-0.391564962777778,0.438434067361111,0.918782825277778,-0.947948758194444,-0.982794562916667,-0.976780462083333,0.0831787608333333,0.01535144005125,-0.00628235060277778,-0.986360446805556,-0.988611616666667,-0.984663476666667,-0.0113399724663889,-0.105052917,0.111078594708333,-0.981849400972222,-0.959195236388889,-0.983920132638889,-0.102024922819444,-0.0372449750569444,-0.0621991626111111,-0.985027850416667,-0.979427763472222,-0.994908984861111,-0.962959196805556,-0.957871990555555,-0.962959196805556,-0.957871990555555,-0.987010197361111,-0.986685651527778,-0.949418000972222,-0.957227585972222,-0.984557478611111,-0.981314831666667,-0.970037238333333,-0.982072295833333,-0.977515213888889,-0.952410957638889,-0.974304149166667,-0.972261283055556,-0.986204659166667,-0.985502011944444,0.206066869445833,0.0982745766404167,0.230107945944444,-0.979676078055556,-0.96846913625,-0.984238807777778,-0.982665212638889,-0.954997309583333,-0.98531784125,0.13145543361875,-0.1472313939875,0.289184530733333,-0.967747053194444,-0.958465695416667,0.0359321171277778,-0.985905703888889,-0.986540200694444,-0.966239347916667,-0.959025538194444,0.102453271218056,-0.981846854305556,-0.98158514125,0.0157281639125,-0.008233394775,0.105744482036111,0.00520700388888889,0.533234986111111,-0.232646383194444,-0.781769061527778,23,6,laying
1,24,0.277561623793103,-0.0220346099103448,-0.109090137741379,-0.486713985,-0.183509655232759,-0.312467667413793,0.913815462241379,-0.0847312806034483,-0.11331417137931,-0.982922488103448,-0.964136965344828,-0.96431146,0.0723110961189655,0.019190817062069,-0.00696151317586207,-0.502100632413793,-0.325440848103448,-0.507238494310345,-0.0572813436603448,-0.0649821534568965,0.0977759667931034,-0.600503786724138,-0.502216885862069,-0.416550895689655,-0.0715627670672414,-0.0495143091655172,-0.073145533412069,-0.508177721034483,-0.528283661551724,-0.572021874310345,-0.32239974637931,-0.499795115862069,-0.32239974637931,-0.499795115862069,-0.418943925,-0.429172996034483,-0.424268713965517,-0.583177335172414,-0.523094067241379,-0.56901424862069,-0.508855350344828,-0.233308147431034,-0.36674680862069,-0.478508348448276,-0.209856800310345,-0.337138971034483,-0.525214725862069,-0.526244067068966,-0.235959786734483,-0.416283983275862,-0.380084452068966,-0.492752045517241,-0.495292866034483,-0.413421156724138,-0.635372550689655,-0.510614774655172,-0.471329146034483,-0.0361281932243103,0.0363718661344828,-0.20896721405,-0.455771472758621,-0.604531896551724,0.161806705747241,-0.437792322758621,-0.422405639655172,-0.555109254655172,-0.682804888965517,0.349369273051724,-0.584228193965517,-0.579986327241379,-0.0126635145551724,-0.0722563497931034,0.0731212462586207,-0.120535985289655,-0.783986538965517,0.138862068965517,0.0993804774137931,24,1,walking
2,24,0.2717573445,-0.0256171062676667,-0.114121992416667,-0.329534130383333,-0.119627951333333,-0.2520082515,0.908849125166667,-0.23248153245,-0.221781918666667,-0.961506750833333,-0.916917183,-0.9350861005,0.0811826597333333,-0.011379539505,-0.0133177674026667,-0.490201481,-0.501422954,-0.509130451666667,0.107363286245,-0.115437086806667,0.0151798685616667,-0.5706397465,-0.563126693666667,-0.284926997566667,-0.156976001745333,-0.032171592135,-0.0543384474833333,-0.626719132666667,-0.637900032333333,-0.641414626,-0.217391181166667,-0.294241878283333,-0.217391181166667,-0.294241878283333,-0.476268637666667,-0.426923026,-0.3331395373,-0.494105815,-0.6495169965,-0.628253081833333,-0.387906468333333,-0.249210945766667,-0.304247484483333,-0.309018823316667,-0.113323986673333,-0.282885080166667,-0.508332936666667,-0.5494635925,-0.3924864244,-0.50076941,-0.413960798,-0.49009902,-0.539114596,-0.37394704,-0.598203176666667,-0.582305690333333,-0.3242225045,-0.173958664866667,-0.0529675409883333,-0.321396547183333,-0.309198098443333,-0.395916100833333,-0.102506339125,-0.418656382833333,-0.441975701635833,-0.551268121333333,-0.543617545333333,-0.0501906100216667,-0.637303006333333,-0.643269460833333,-0.03064697254,0.0165959784116667,-0.270717997066667,0.201462281643333,-0.6902787375,0.243652300833333,0.177691142666667,24,2,walking_upstairs
3,24,0.285544076909091,-0.0145701666529091,-0.106300048490909,-0.104788789576364,-0.100258367310909,-0.210139940381818,0.950189726,-0.1299154428,-0.142616899563636,-0.963110880909091,-0.941776808909091,-0.942016718727273,0.0843984418945455,-0.0102054533496364,-0.00881699238181818,-0.347042355454545,-0.177819335923636,-0.304320936563636,-0.101667217521818,-0.0461379616763636,0.117387303367273,-0.431006857763636,-0.488101752363636,-0.483063545818182,-0.0684623034654545,-0.0305599663963636,-0.0372162784581818,-0.366103906225455,-0.525720447636364,-0.485016025818182,-0.0869040403072727,-0.0409366250672727,-0.0869040403072727,-0.0409366250672727,-0.2737266912,-0.157935591654545,-0.305676133090909,-0.368998905945455,-0.502349245272727,-0.468381592181818,-0.233976780727273,-0.0846065861563636,-0.183194544150909,-0.0604532625149091,-0.166686712983636,-0.2927661462,-0.384409404545455,-0.340354832,-0.393952269090909,-0.424650191363636,-0.312346033727273,-0.275533017672727,-0.440190919090909,-0.392250096909091,-0.482639853818182,-0.524517364545455,-0.564584489818182,-0.0641937281727273,0.0762042752818182,0.00518155495090909,-0.0391790285403636,-0.192400559041818,-0.0399692833709091,-0.212088191472727,-0.100908036278182,-0.380617377272727,-0.473923002727273,0.160552443001818,-0.482260484545455,-0.488330696727273,-0.0294993645545455,-0.0289668073272727,0.0890834523636364,-0.0895337173272727,-0.816958764909091,0.172853185818182,0.121796239418182,24,3,walking_downstairs
4,24,0.273447873529412,-0.0128699665320588,-0.102761148529412,-0.990349347352941,-0.955215593235294,-0.956261637794118,0.919594401617647,0.174811022897059,0.105871424838235,-0.989576429264706,-0.971583692352941,-0.962662232058824,0.0757039339264706,0.00401031142863235,-0.000628656439264706,-0.988460760735294,-0.979212921911765,-0.984567290588235,-0.0355507296720588,-0.0746839914397059,0.0803768221911765,-0.987203732794118,-0.977762665294118,-0.970865105588235,-0.0954395223382353,-0.0413373452205882,-0.0507213769926471,-0.991031786911765,-0.989634408676471,-0.989687180882353,-0.968264039117647,-0.962923781764706,-0.968264039117647,-0.962923781764706,-0.985467332058824,-0.984974792941177,-0.964074959852941,-0.968328309264706,-0.991146807205882,-0.9903882,-0.989172059411765,-0.962119926176471,-0.966689590147059,-0.990915270441176,-0.953845232352941,-0.953427653235294,-0.988706611470588,-0.985922089705882,0.180449928448529,-0.09269059825,-0.00815063603823529,-0.984805067205882,-0.980928784705882,-0.974254445294118,-0.987980386176471,-0.976112831764706,-0.972483213382353,0.0191027228470588,-0.263534089352941,-0.0479982899663235,-0.968323927058824,-0.964973746911765,0.082255840025,-0.983988109558824,-0.985223415588235,-0.977394527794118,-0.968124278823529,-0.111832232499853,-0.990594229558823,-0.990525149852941,0.0201265004086765,0.0162430741375,-0.00630312438088235,-0.0402829979014706,-0.763615183382353,-0.0375731944985294,-0.0532743969367647,24,4,sitting
5,24,0.280945876521739,-0.0145031213508406,-0.108216858956522,-0.964566385753623,-0.907883388115942,-0.911328518550725,0.96273466057971,-0.151745519057971,-0.0527886896724638,-0.991644220869565,-0.967298349710145,-0.945251174492754,0.0786379880869565,0.00766687794289855,-0.00846563622884058,-0.961731596086956,-0.947090906449275,-0.965961318985507,-0.0380563549695652,-0.0592705906086957,0.0809107344927536,-0.951351217246377,-0.94734852942029,-0.940619795652174,-0.0982704464694203,-0.0427871998434783,-0.0501402856231884,-0.964216209855073,-0.967665344202899,-0.965130637376812,-0.925071280347826,-0.926566923188406,-0.925071280347826,-0.926566923188406,-0.959463422898551,-0.954032295362319,-0.930091193043478,-0.936343168695652,-0.967742810289855,-0.967034021014493,-0.965637453043478,-0.925338018217391,-0.936890992753623,-0.964688329826087,-0.904815951594203,-0.905252887536232,-0.96531697115942,-0.968995321594203,0.191793774181159,-0.143277843362029,0.0729602331434783,-0.946733324347826,-0.952340613188406,-0.946564924057971,-0.953265943768116,-0.945038568695652,-0.944373163478261,-0.281733726624638,-0.144310774965217,-0.0746382195043478,-0.939623397971014,-0.931047944492754,-0.0473649152318841,-0.953774688115942,-0.953515108695652,-0.947713203913043,-0.94012526173913,-0.213635204434783,-0.968128680434783,-0.967777856521739,0.00072097246826087,-0.00724307671521739,-0.00423863531594203,-0.00466314182608696,-0.850422871884058,0.187688788115942,0.0585164022246377,24,5,standing
6,24,0.272891637847222,-0.0173883349,-0.107273730847222,-0.968362365833333,-0.982649440416667,-0.973441937083333,-0.322284464861111,0.720061802027778,0.665971927186111,-0.960860571388889,-0.993181645972222,-0.979122804444444,0.0807259149166667,0.0121760395748611,-0.00618816009763889,-0.986287560555556,-0.98232468,-0.983122880416667,-0.0143810795555556,-0.0958699397361111,0.111660433291667,-0.982866317361111,-0.960868124583333,-0.981608449583333,-0.103194667402778,-0.0385974830416667,-0.06246004475,-0.980126103611111,-0.978278454444444,-0.992370180416667,-0.971910375833333,-0.96923203875,-0.971910375833333,-0.96923203875,-0.985483917083333,-0.983618977361111,-0.954155451666667,-0.958218839861111,-0.9829450375,-0.978875336666667,-0.975997631388889,-0.980551888333333,-0.976525683055556,-0.965648353194444,-0.984027176111111,-0.972932744722222,-0.985953808055556,-0.983213763611111,0.153644567940278,0.0721907842625,0.0826583462930556,-0.976917649583333,-0.966473595138889,-0.981060959583333,-0.984880808194444,-0.958461108611111,-0.983488718888889,0.209082995830556,-0.1770819390875,0.251737968764861,-0.972976793611111,-0.971012656388889,0.0791985837222222,-0.98310416875,-0.983330435,-0.964402888888889,-0.961680098055556,0.0521291059265278,-0.978825217361111,-0.980282986111111,0.0268041512936111,-0.0147926089472222,0.0485495739444444,0.0160419825763889,0.471495675694444,-0.479614220872222,-0.492274376830556,24,6,laying
1,25,0.278992759054054,-0.0186477624716216,-0.108737636297297,-0.596007443513514,-0.161852411581081,-0.437133403243243,0.937483114459459,-0.127315870743243,0.188416273486486,-0.979499263243243,-0.965093441081081,-0.944995731216216,0.0721720712281081,0.00351115201418919,-0.00335098680675676,-0.607620931621622,-0.382619718513514,-0.675601403648649,-0.0156305378067568,-0.0820768065347297,0.0867868736891892,-0.401158753783784,-0.604032097432432,-0.562775245405405,-0.102377269321622,-0.0398986518064865,-0.0512696224225676,-0.507957094054054,-0.799635384189189,-0.659576163108108,-0.40528943,-0.565601466081081,-0.40528943,-0.565601466081081,-0.538291424594595,-0.542870062567568,-0.394362401351351,-0.489809386081081,-0.678466069054054,-0.757032544864865,-0.609038908918919,-0.251880271094595,-0.533563220540541,-0.591449956486486,-0.170313804039189,-0.430624587162162,-0.625595376891892,-0.690413386081081,-0.223500510481081,-0.54613878577027,-0.463291946486486,-0.411909719594595,-0.678750350135135,-0.561322950945946,-0.406678108108108,-0.567201282027027,-0.603544209459459,-0.333688631904054,-0.327099559036351,-0.196973168236487,-0.566060023108108,-0.632927475540541,0.0526493104482432,-0.564591342162162,-0.51900424972973,-0.562733252702703,-0.529262243378378,-0.151513801493243,-0.770300895540541,-0.75738578027027,-0.0313601189563514,0.0971389151824324,0.034640032472973,0.0269911246081081,-0.778510625675676,0.170914295810811,-0.111244249918919,25,1,walking
2,25,0.277995411384615,-0.0269863524264615,-0.126210440292308,-0.459775646153846,-0.223086808769231,-0.296523975076923,0.927693239538462,-0.217641282461538,0.108230986684615,-0.950878450307692,-0.931758272769231,-0.882722399076923,0.0740041435707692,0.00925514041553846,-0.0116906813498462,-0.663642746307692,-0.627131235692308,-0.812458372307692,0.0556121923307692,-0.109437658104615,0.0996227385527692,-0.489011794784615,-0.433673383846154,-0.564195608923077,-0.126481161061538,-0.0281452998369231,-0.0540452217153846,-0.693854902307692,-0.839699143076923,-0.746268282923077,-0.305772199076923,-0.480006649846154,-0.305772199076923,-0.480006649846154,-0.679160843538462,-0.674513059846154,-0.3186346998,-0.387754116158462,-0.777106026615385,-0.824883302769231,-0.521649838769231,-0.380150805384615,-0.542931828,-0.437975786923077,-0.199988428584615,-0.237296741292308,-0.668208156461538,-0.830526636615385,-0.410294109653846,-0.601971415384615,-0.612389227538462,-0.476144998846154,-0.618579913384615,-0.575169715692308,-0.500119831476923,-0.349362687538462,-0.601112612153846,-0.380037333615385,-0.549103238769231,-0.254971244461538,-0.527907561538462,-0.536120293230769,-0.273261579076923,-0.654795110615385,-0.703433692615385,-0.567153469846154,-0.386612992876923,-0.414531992523077,-0.822403906,-0.841061012153846,0.0137047529692308,0.0261519510461538,-0.201479438307692,0.0562698672615385,-0.750122416615385,0.233730368,-0.0545542417876923,25,2,walking_upstairs
3,25,0.291329666206897,-0.0210170522987931,-0.107192376965517,-0.253756934258621,-0.14054060387069,-0.457972381896552,0.929627532241379,-0.0724270175862069,0.21879595837931,-0.964470066724138,-0.937816011034483,-0.92619169637931,0.110656929396552,-0.0195416626931035,-0.0113348791672414,-0.501968387931034,-0.371661522413793,-0.711494695517241,0.00299112856551724,-0.101115076366897,0.0980750249310345,-0.288824754586207,-0.523377914655172,-0.443780454482759,-0.127952445399655,-0.0415203345874138,-0.0642078122381035,-0.430134387586207,-0.810444542413793,-0.599481997931035,-0.22010859462069,-0.259465249913793,-0.22010859462069,-0.259465249913793,-0.50048333137931,-0.482976929827586,-0.216082565601724,-0.38216092137931,-0.664713625172414,-0.67960595137931,-0.372245192931034,-0.196381053741379,-0.556097089137931,-0.213028874331034,-0.166842375587931,-0.449465441724138,-0.525789450689655,-0.734990064137931,-0.419732508103448,-0.544902332586207,-0.423798006068966,-0.217799723931034,-0.632916352241379,-0.410311447586207,-0.316252107741379,-0.470641125,-0.506738306724138,-0.269850388246552,-0.474769376551724,-0.191973774948276,-0.288154787517241,-0.359437080103448,-0.17216563837931,-0.471642111551724,-0.502224768103448,-0.485763582068966,-0.423707329706897,-0.159588770951724,-0.687034281206897,-0.693032409137931,-0.0710775796206897,-0.0854018992413793,0.0191770764655172,0.050637295862069,-0.779900815862069,0.133510786896552,-0.133506944172414,25,3,walking_downstairs
4,25,0.278541482461538,-0.0147696808030769,-0.109160440476923,-0.991892828615385,-0.947457617061538,-0.965139552153846,0.865686078153846,0.208287142261538,0.167140956385077,-0.988879980615385,-0.963415016923077,-0.969459982461538,0.0752087009912308,0.00485415893230769,0.00210760835861538,-0.992278621692308,-0.982870991692308,-0.988433153384615,-0.0352052091230769,-0.0748002714615385,0.0852783892769231,-0.989907584153846,-0.981193501846154,-0.972637558615385,-0.0954801379692308,-0.0391651423907692,-0.0495595643230769,-0.992304653846154,-0.991315767692308,-0.991491387846154,-0.970409337076923,-0.960003414461538,-0.970409337076923,-0.960003414461538,-0.989545142461538,-0.988311804923077,-0.966568718615385,-0.970639125692308,-0.99286465,-0.991766403076923,-0.991405498153846,-0.959117259384615,-0.974776131230769,-0.992124279384615,-0.944842993230769,-0.962090614615385,-0.992478846153846,-0.989156105538462,0.176656276830769,-0.0408130188664615,0.0587166219230769,-0.988002552461538,-0.983827801076923,-0.975805890153846,-0.990550003076923,-0.979828883230769,-0.974172870615385,0.136192219210769,-0.300483308276923,0.0368690794884615,-0.967017992615385,-0.961997268307692,0.194658204369231,-0.987941825538462,-0.987618801076923,-0.979350913692308,-0.970321897230769,-0.0911441489753846,-0.991781701692308,-0.992019559538462,0.00795462410923077,-0.00733065523846154,0.0426911872830769,-0.0504620113735385,-0.701692020615385,-0.0645664581230769,-0.0984975363846154,25,4,sitting
5,25,0.278013701621622,-0.0163569730274324,-0.107352957594595,-0.991970126756757,-0.954569225945946,-0.964642688108108,0.929794733108108,-0.159316786486486,0.201182106486486,-0.993148267702703,-0.980642970675676,-0.967792578648649,0.0752337295675676,0.0066321397672973,-0.00622808791433784,-0.988312658378378,-0.972272410540541,-0.987062685135135,-0.0247946750959459,-0.0698876853378378,0.0852685438243243,-0.971357421216216,-0.976757621081081,-0.971814139189189,-0.100473697756757,-0.0418294632148649,-0.0556979055540541,-0.977909693918919,-0.98724214,-0.980722294459459,-0.972663592162162,-0.968075629324324,-0.972663592162162,-0.968075629324324,-0.984647071216216,-0.982637080945946,-0.967077442837838,-0.959884274324324,-0.985091991216216,-0.983230809594595,-0.990093202837838,-0.959846189054054,-0.974051231216216,-0.992851743243243,-0.95417933,-0.96212373972973,-0.988404654864865,-0.987898048378378,0.186395511032432,-0.108166388858784,0.0868078890175676,-0.96807852527027,-0.97839988527027,-0.970456862567568,-0.97266417,-0.975960666081081,-0.974982088108108,-0.185802650362162,-0.224933997248649,-0.0699344712864865,-0.972355393243243,-0.970203660405405,0.153959874551081,-0.982294170810811,-0.982083315,-0.968972499594595,-0.961090396891892,-0.169383482278649,-0.98401783027027,-0.983098935945946,-0.00609315455810811,0.0127270486594595,0.00518333306756757,0.0259984624054054,-0.745256263243243,0.192584861621622,-0.120205382366216,25,5,standing
6,25,0.250791828613699,-0.0188943663671233,-0.100428830260274,-0.909116474109589,-0.691770680561644,-0.717262004013699,-0.461102531369863,0.620658919917808,0.526353818315068,-0.829554947808219,-0.643578361424658,-0.610161166287671,0.0879071687671233,0.0284619311524658,-0.0307179435315068,-0.973323412328767,-0.945687169726027,-0.96783552630137,0.00372723459589041,-0.0716401726150685,0.139718671465753,-0.889769639726027,-0.936630803287671,-0.91092799,-0.101646999342466,-0.0426718870280822,-0.0596922147205479,-0.957381145068493,-0.971564323013699,-0.974242254520548,-0.56047777609589,-0.649254767945205,-0.56047777609589,-0.649254767945205,-0.962161355890411,-0.961931605342466,-0.809688545342466,-0.856017369726027,-0.969783262465753,-0.96830952260274,-0.929147371232877,-0.78494581909589,-0.816197953561644,-0.902547712465753,-0.67238425569863,-0.694100368012329,-0.972859085753425,-0.971885370136986,-0.0416113196575342,-0.279813645884932,-0.109253586720137,-0.890517539315068,-0.946259639315069,-0.924536860547945,-0.891308069041096,-0.932293334794521,-0.915467504246575,-0.205003716106849,-0.262888528465753,-0.139861213767123,-0.774481943616438,-0.651353241643836,-0.241575056393973,-0.96008314739726,-0.963601212876712,-0.910126993561644,-0.850661340684931,-0.334849564949315,-0.96825160890411,-0.970457947534247,0.0683084738424658,0.203259965863014,-0.0637531658986301,0.0263012769410959,0.586050049726027,-0.452959325273973,-0.416502209109589,25,6,laying
1,26,0.279264443728814,-0.0154259586949153,-0.108927011474576,-0.340185527559322,-0.136351391645763,-0.333486502542373,0.960647754576271,-0.133922185084746,0.108738699508475,-0.980055651016949,-0.969040314237288,-0.966231561694915,0.0652303740728813,0.0196712144372881,-0.00618305784355932,-0.328452881355932,-0.261863589338983,-0.397483516101695,-0.00334085938813559,-0.0841507651508475,0.0851069247830508,-0.492885711355932,-0.57573544779661,-0.354549059491525,-0.099411456038983,-0.0456538283033898,-0.0492240545355932,-0.417438636101695,-0.587000110847458,-0.485543001525424,-0.223399171830508,-0.421848313898305,-0.223399171830508,-0.421848313898305,-0.290758024915254,-0.279350754237288,-0.392092024067797,-0.538329286101695,-0.51239882559322,-0.603468672372881,-0.321959549661017,-0.146702156576271,-0.33953964559322,-0.34799792561017,-0.185725832305085,-0.384445322372881,-0.36422676440678,-0.396530418305085,-0.254935528889831,-0.408094837118644,-0.245889004932203,-0.368112905762712,-0.56182776559322,-0.318516813050847,-0.532999609491525,-0.587939604576271,-0.426232090508475,-0.0837596098474576,0.132622788732203,-0.0631030040627119,-0.379836742711864,-0.537183967118644,0.174398099661017,-0.293358341186441,-0.268948465423729,-0.551927613050847,-0.60946621661017,0.220811667864407,-0.619461036101695,-0.612930343220339,0.0467814119830509,-0.00473099461016949,-0.0325032479491525,-0.0281317273728813,-0.84921665779661,0.175450599830508,-0.054232685440678,26,1,walking
2,26,0.272691394545455,-0.0281633797398182,-0.121943461236364,-0.169006952418182,-0.0491726302763636,-0.404596936545455,0.942095257090909,-0.246169656181818,-0.00199310572363636,-0.962011392181818,-0.937858157818182,-0.929636797636364,0.0755645318545455,0.00209171684890909,-0.0117089275472727,-0.290879965872727,-0.399771473818182,-0.677995585454545,-0.0247950825654545,-0.0657601804418182,0.0721458973490909,-0.550274396,-0.603097110545455,-0.3090880546,-0.0975590199454545,-0.0386244096705455,-0.0595558392545455,-0.515829417272727,-0.725210290909091,-0.556390218,-0.142874499381818,-0.1507071068,-0.142874499381818,-0.1507071068,-0.404463896363636,-0.334531344727273,-0.344427047636364,-0.514032410181818,-0.648099850181818,-0.661829656545455,-0.242820756127273,-0.185528313272727,-0.499502759272727,-0.142843838381818,-0.0439473073581818,-0.400902256363636,-0.304540556345455,-0.715726893818182,-0.222513914852727,-0.477676635818182,-0.378521914981818,-0.427686570727273,-0.617112539636364,-0.342703926363636,-0.590812298,-0.598236639818182,-0.362052183090909,-0.0693017133890909,-0.0956417028527273,-0.216500720145455,-0.167566383372727,-0.274226227272727,-0.0172240385858182,-0.294970470909091,-0.393715352181818,-0.556084778181818,-0.569632,-0.0255131300387273,-0.673580662727273,-0.669846294545455,0.0418995553890909,0.0466143060363636,-0.138231470909091,-0.0235172304854545,-0.775023344545455,0.253034782909091,0.0231785948890909,26,2,walking_upstairs
3,26,0.2792845828,-0.01262580966778,-0.1064396194,0.17395384962,-0.011629910112,-0.284807676,0.9467972718,-0.0799003729,0.1539063202,-0.9627219918,-0.9354258554,-0.9330817682,0.111470787918,-0.007131601642,-0.01189114264,-0.128111641206,-0.08640490273602,-0.3793359516,-0.010752208236,-0.1003822042168,0.082221399603,-0.33131291446,-0.4734080504,-0.3320502392,-0.0992465275036,-0.037268109685,-0.05105874094,-0.170842676616,-0.5471984382,-0.3589516378,0.114379383742,0.14700167906,0.114379383742,0.14700167906,-0.1488562664,-0.111303956316,-0.23531462282,-0.296158291686,-0.4187798104,-0.463140795,0.022800096142,-0.006237000044,-0.2796400557,0.22678384386,-0.078283777824,-0.3466485178,-0.201368098258,-0.3967016908,-0.5212878612,-0.4566796268,-0.3450157917,-0.12591815458,-0.44312621,-0.22138882542,-0.3981998635,-0.4975063388,-0.434482187,-0.10932502666,0.042572962348,-0.01372893002,0.075101684668,0.005749436614,-0.152993475556,-0.15317202912,-0.067941075972,-0.3345099466,-0.39299065312,0.00599108142158,-0.4722007526,-0.4894973794,0.076784770398,-0.0461740932,0.0329273354,0.0299250040002,-0.8435735374,0.1388694382,-0.0868762146,26,3,walking_downstairs
4,26,0.258243530166667,-0.00713364541358974,-0.0974448692333333,-0.979768987948718,-0.94079896551282,-0.950004414102564,0.782955611794872,0.223105562025641,0.314387627435897,-0.965082925641026,-0.949286700807692,-0.944580863846154,0.0764443226333333,0.00692238958961538,-0.00780237981320513,-0.99225839525641,-0.986215215641026,-0.99000871051282,-0.0370217449628205,-0.0840648503320513,0.0711109471666667,-0.991027700512821,-0.973444813846154,-0.966441338076923,-0.095984817,-0.0403070205666667,-0.0487627204433077,-0.995882512051282,-0.993139833846154,-0.991929788974359,-0.953079994102564,-0.933602783410256,-0.953079994102564,-0.933602783410256,-0.990898435769231,-0.989986111666667,-0.954052945897436,-0.964742022307692,-0.994466446282051,-0.994033207051282,-0.982579546025641,-0.954299410641026,-0.967519149358974,-0.978755176794872,-0.937783538974359,-0.94478134025641,-0.992025427435897,-0.990693114358974,0.17657695075641,0.0466390168589744,0.0548784456073077,-0.990144882307692,-0.981740793333333,-0.970423693717949,-0.991318436410256,-0.969488188974359,-0.968266666923077,0.106739301755128,-0.38419769075641,0.0345111450307692,-0.952411043717949,-0.934587699141026,0.0890797482948718,-0.989481942820513,-0.989521272820513,-0.97646387,-0.963650652307692,-0.185666085064103,-0.993985447564103,-0.99420976974359,-0.00026885276025641,0.0334113465417949,-0.00143055610282051,-0.0506427197858974,-0.564801133448718,-0.0779302425448718,-0.207419646512821,26,4,sitting
5,26,0.281127035405405,-0.0166608306652703,-0.110237796416216,-0.993069368783784,-0.949466155405405,-0.962988401351351,0.965460891621622,-0.140315421824324,0.0884142682297297,-0.992678782162162,-0.966986433783784,-0.964228470675676,0.0753578207972973,0.0081732226404054,-0.00219497782824324,-0.990498355,-0.975935485405405,-0.986693448648649,-0.0245345837959459,-0.0731385762635135,0.0776706781351351,-0.973785111216216,-0.982408142702703,-0.974891360675676,-0.100355997108108,-0.0409011992972973,-0.0532541948283784,-0.978472409324324,-0.989766989864865,-0.985992503243243,-0.968511694324324,-0.962697299189189,-0.968511694324324,-0.962697299189189,-0.986985213648649,-0.982626252972973,-0.968673955540541,-0.962653585540541,-0.98854482527027,-0.984253792432432,-0.991993372297297,-0.958402317837838,-0.97321515527027,-0.993702408378378,-0.947829677432432,-0.960027795540541,-0.990586982162162,-0.987428086216216,0.267659898704054,-0.0854585422074324,0.0492957974902703,-0.969364268513514,-0.98388591027027,-0.974459323783784,-0.975321645675676,-0.981740873108108,-0.977351005,-0.166415001236892,-0.118659609293919,-0.012085913522973,-0.970605250405405,-0.963909299324324,0.0663748187851351,-0.98287688945946,-0.981129312702703,-0.972333108648649,-0.962967605810811,-0.144605013921622,-0.985762255540541,-0.983313996081081,-0.00521489950959459,0.0272384216905405,0.0256719634454054,0.0115717912027027,-0.853150767162162,0.179639743783784,-0.0398428929606757,26,5,standing
